"path","id","parent_id","level","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message","from.name","from.id","comments.data","comments.summary.order","comments.summary.total_count","comments.summary.can_comment","reactions.data","reactions.summary.total_count","reactions.summary.viewer_reaction","like.data","like.summary.total_count","like.summary.viewer_reaction","love.data","love.summary.total_count","love.summary.viewer_reaction","haha.data","haha.summary.total_count","haha.summary.viewer_reaction","wow.data","wow.summary.total_count","wow.summary.viewer_reaction","sad.data","sad.summary.total_count","sad.summary.viewer_reaction","angry.data","angry.summary.total_count","angry.summary.viewer_reaction","id","summary.order","summary.total_count","summary.can_comment","parent.created_time","parent.message","paging.cursors.before","paging.cursors.after"
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8118","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:26.595779","Facebook:/<post-id>/comments","燒肉放題 Chan Chan Kinsing Wong Cathy Wong","2022-06-30T16:40:27+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8119","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:26.595779","Facebook:/<post-id>/comments","酒店自助餐 Keke Leung  Man Ng  Ko Chuchu","2022-06-30T16:40:51+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8120","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:26.595779","Facebook:/<post-id>/comments","海鮮大餐 Aylie Lau Chiu Lau Ming Lau","2022-06-30T16:42:03+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8121","2340","2","367917229968244_5327582967334954","offcut","","fetched (200)","2022-10-12 08:22:26.595779","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","1415","True","","","WTI5dGJXVnVkRjlqZAFhKemIzSTZAOVEU1TVRjeE1ESTNNRGswTWpVM01Eb3hOalUyTmpBME1UWXgZD","WTI5dGJXVnVkRjlqZAFhKemIzSTZANVEUyTXpjM05Ua3hORFF3TkRrNE56b3hOalUyTmpBM016STAZD"
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8122","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","日本菜 Lam Sabring Ka Lam Walk Man Lok Yin Ting","2022-06-30T16:46:08+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8123","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","食buffet   Joseph KW Lee  Ben Lee  Kwai Lee","2022-06-30T16:49:14+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8124","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","Omakase Bunny  Kwok Yuki Kwok Heathero Kim","2022-06-30T16:53:51+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8125","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","Omakase FaFa HoYm HoFatcat Chan","2022-06-30T16:58:38+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8126","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","食私房菜🍲🫕🥘 Si Flesi Ka Yuen  Shum Kwingsan Terry","2022-06-30T17:03:00+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8127","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","OmakaseMacy Fung Dennis Lam HonFai Cathy Wong","2022-06-30T17:03:58+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8128","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","Omakase Katherine Lai Smile Leung Kingman Lai","2022-06-30T17:28:34+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8129","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","日本放題 Pui Yat Law  Kit Ching Ho  吳澤豪","2022-06-30T17:28:42+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8130","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","Omakase Winnie Ho Eric Cheung Lanki Man","2022-06-30T17:43:14+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8131","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","泰國菜 咖哩 冬蔭公 串燒 炒金邊粉 青檸梳打  Offi Ko Hauray Mok Silvers Yuu","2022-06-30T18:19:31+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8132","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","Omakase Ma Sausau Daisy Li Jason Choi","2022-06-30T18:44:58+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8133","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","夏日甜品 Cindy Wong Kelly Chu Coffee Lam","2022-06-30T19:53:26+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8134","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","阿一飽魚 同老公，女，孫","2022-06-30T20:41:42+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8135","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","燒肉放題 Sfong Chiu  Billy Lam  Tsa Cheung","2022-06-30T20:46:11+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8136","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","自助餐Kitty  KwokCarman LamPolly Hui","2022-06-30T21:51:45+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8137","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","食韓燒 BK LeeTC ChanCargo Lam","2022-06-30T22:27:07+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8138","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","燒肉放題 Chan Shuk ChingChan Ka ChunLam Chi Mei","2022-06-30T22:58:37+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8139","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","燒肉放題 Lee Ching WaiTrendy KingChan Kam Chi","2022-06-30T23:23:01+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8140","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","燒肉放題 Choy Chi WahChan Ka ChunKing Chan","2022-06-30T23:25:16+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8141","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","燒肉放題 Choy Chi WahChan Kam CheungLam Chi Mei","2022-06-30T23:26:28+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8142","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","燒肉放題 Lee Ching WaiLam Chi MeiMavis Lam","2022-06-30T23:29:20+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8143","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","燒肉放題 Chan Ka ChunTang HohoChoy Chi Wah","2022-06-30T23:30:43+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8144","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","食洒店buffet  Abe Cheung Zoe Cheung Amy Ng","2022-06-30T23:48:46+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8145","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","fusion菜🍽🫶🏻 HY Chan Joyce Kerr Kinda Lau","2022-06-30T23:51:37+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8146","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","韓國放題同阿媽、細佬、自己","2022-06-30T23:54:30+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8147","2340","2","367917229968244_5327582967334954","offcut","","fetched (200)","2022-10-12 08:22:27.113065","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","1415","True","","","WTI5dGJXVnVkRjlqZAFhKemIzSTZAOemMwTnpReU56STJPRFV3TnpNd09qRTJOVFkyTURjMU5qZAz0ZD","WTI5dGJXVnVkRjlqZAFhKemIzSTZAPREUwTlRRMU9EUTVORFl5T1RrMU9qRTJOVFkyTXpNeU56QT0ZD"
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8148","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","半島omakase Ching So Agnes Lung Ke Law Law 多謝大愛分享","2022-07-01T00:01:23+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8149","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","Omakase Esther Cheung張劍龍張樂謙","2022-07-01T00:08:25+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8150","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","高級自助餐 Vic Vic ChowSimon Poon Cargo Lam","2022-07-01T00:42:22+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8151","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","自助餐 Lam Wai HoChan Shuk ChingLee Ching Wai","2022-07-01T00:47:47+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8152","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","食好啲，食KFC  Sek Pik Ngor Mak Dennis Dennis Mak","2022-07-01T00:48:52+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8153","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","自助餐 Chan Shuk ChingLam Chi MeiCally Chan","2022-07-01T00:49:14+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8154","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","食buffet   Yefun Liang  Wing Liang  Ho Eagle","2022-07-01T01:14:50+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8155","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","高級自助餐 Anna Chan  Lam Tina  Tim Chan","2022-07-01T01:16:02+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8156","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","Omakase Pan Lee  Leah Wong  Lee Nana","2022-07-01T01:17:22+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8157","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","鮑魚  Jesus Bless Louis Tam Yuki Chan","2022-07-01T01:18:06+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8158","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","印度薄餅 Ariel Ho，Karlie CC，Sham Lam","2022-07-01T01:18:37+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8159","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","Sushi omakase Ling Ling Wong Mayce Wong Jessie Wong","2022-07-01T01:20:55+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8160","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","食pizza Sharon Cheung Siu Kwok Tam Simon Poon","2022-07-01T01:21:03+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8161","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","我想渣打請我食壽司 =） Kwok ChunYin  MT MT Sylvia Wong","2022-07-01T01:21:14+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8162","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","自助餐 SaSa Lu Cat Chan 洪荒之力","2022-07-01T01:23:14+0000","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8163","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","自助餐 Christina Fong Vivian Lui PBe LB","2022-07-01T01:23:18+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8164","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","Omakase Days LouieChin Yu HinSau Fong Kok","2022-07-01T01:25:57+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8165","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","自助餐 Su Lau Lanlan Lau Vivi Lau","2022-07-01T01:26:21+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8166","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","日式放題 Howard  Wong Hok Mam Yiu Tom Wong","2022-07-01T01:27:49+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8167","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","燒肉放題 Shuk Kwan LeungWwp WongDing Yee","2022-07-01T01:29:35+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8168","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","日本放題 Lucy Lau  Helen Chan  Rosita Chan","2022-07-01T01:30:38+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8169","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","自助餐 SF Siu Yeung Chan  Katherine YF Cheung  Jen KF Cheung","2022-07-01T01:31:11+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8170","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","Buffet Chan June  Koey Ma  Tinema Lee","2022-07-01T01:38:54+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8171","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","我想渣打請我食酒店自助餐 Asahijack Cheung 陸嘉斌 卢智","2022-07-01T01:40:50+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8172","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","Omakase Hoa Bradley  Xue Hu  Chai Ycc","2022-07-01T01:42:11+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8173","2340","2","367917229968244_5327582967334954","offcut","","fetched (200)","2022-10-12 08:22:27.659018","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","1415","True","","","WTI5dGJXVnVkRjlqZAFhKemIzSTZANVEUwTlRrMU56QTROVGs0TkRnNE9Ub3hOalUyTmpNek5qZAzAZD","WTI5dGJXVnVkRjlqZAFhKemIzSTZANell4TkRJMU9UZA3lOemt4T0RFME9qRTJOVFkyTXprM016RT0ZD"
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8174","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","我會揀食韓燒放題, 一班朋友傾下食下最正  Race ChanBobo ChanEvie Fogerty","2022-07-01T01:52:42+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8175","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","食放題 Yves lii Gary Chan Connie chu","2022-07-01T01:58:32+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8176","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","龍蝦海鮮蒸鍋 Yuyu Leung Wmh Hin May Law","2022-07-01T02:00:29+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8177","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","酒店自助餐 Li Li Lung Duckyi Fong Cindy Lam","2022-07-01T02:02:37+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8178","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","酒店自助餐 Ding DingShuk Kwan Leung梁傑","2022-07-01T02:04:39+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8179","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","日本放題 Haha CheangQuintus NgPanda Po","2022-07-01T02:07:05+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8180","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","食日本放題 Anita Lee Betty Cheung Tammy Sze","2022-07-01T02:07:32+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8181","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","燒肉放題 Miya Man Miko Chan Simon Poon","2022-07-01T02:08:48+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8182","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","噢媽加些 Kam Yan Kong  Yuki Chan  Yi Kwan","2022-07-01T02:09:42+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8183","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","珍珠奶茶🧋 Matthew Chan Janet Lam Wong 王宛兒","2022-07-01T02:09:44+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8184","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","Omakase Faye Chan Yannis Wong Ivan Chan","2022-07-01T02:10:58+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8185","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","燒肉放題 Shun LamJoyce PangTsz King Lam","2022-07-01T02:11:18+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8186","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","Omakase Seak Oi ChanKaga LamLeung SY Sindy","2022-07-01T02:11:35+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8187","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","想食buffet， Yee Ka  Michelle Lee  Cat Fong","2022-07-01T02:12:15+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8188","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","食壽司！ Eric Wong ， Sam Chan ， Tommy Tam","2022-07-01T02:13:23+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367917229968244/367917229968244_5327582967334954/367917229968244_5327582967334954","8189","2340","2","367917229968244_5327582967334954","data","data.*","fetched (200)","2022-10-12 08:22:28.156944","Facebook:/<post-id>/comments","燒肉放題 Oi Tak KanThomas Yuen丁丁","2022-07-01T02:14:05+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
