"path","id","parent_id","level","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message"
"101122604608217/101122604608217_778681330185671/101122604608217_778681330185671","24596","21082","2","101122604608217_778681330185671","data","data.*","fetched (200)","2022-10-12 08:37:55.656056","Facebook:/<post-id>/comments","Hi Hide Chan，多謝你嘅查詢， 由於近日開戶人數眾多，請耐心等多等🙇🏻‍♂️。你可以撳幾撳先將Mox Card加入Apple Pay或Google Pay，手機在手就可以隨時用Mox Card消費。而當你開始消費以符合獎賞要求，一般購買商品和服務的交易（於網上或實體店）都可計入成功消費交易，詳情到https://bit.ly/3v2uuG5 了解更多。  為咗準確跟進，請你透過以下途徑聯絡我哋有關事宜， － 在Mox app中使用即時短訊或語音通話 － 致電：+852 2888 8228 － 電郵：care@mox.com 再次抱歉為你帶來不愉快經驗，謝謝！","2022-05-12T10:44:48+0000","0","0",""
"101122604608217/101122604608217_778681330185671/101122604608217_778681330185671","24597","21082","2","101122604608217_778681330185671","data","data.*","fetched (200)","2022-10-12 08:37:55.656056","Facebook:/<post-id>/comments","Hi Kane Wang，多謝你嘅查詢， 一般情況下需要30個工作天處理現金回贈，謝謝你的耐心等候。","2022-05-12T11:20:10+0000","0","0",""
"101122604608217/101122604608217_778681330185671/101122604608217_778681330185671","24598","21082","2","101122604608217_778681330185671","data","data.*","fetched (200)","2022-10-12 08:37:55.656056","Facebook:/<post-id>/comments","Mox Bank 我可否refer 人?","2022-05-15T07:23:47+0000","0","0",""
"101122604608217/101122604608217_778681330185671/101122604608217_778681330185671","24599","21082","2","101122604608217_778681330185671","data","data.*","fetched (200)","2022-10-12 08:37:55.656056","Facebook:/<post-id>/comments","如果找數,要係其它銀行轉數入來, 要charge 嗎?","2022-05-15T07:24:54+0000","0","0",""
"101122604608217/101122604608217_778681330185671/101122604608217_778681330185671","24600","21082","2","101122604608217_778681330185671","data","data.*","fetched (200)","2022-10-12 08:37:55.656056","Facebook:/<post-id>/comments","請問500優惠仲有嗎？ thz","2022-05-16T01:57:49+0000","0","3",""
"101122604608217/101122604608217_778681330185671/101122604608217_778681330185671","24601","21082","2","101122604608217_778681330185671","data","data.*","fetched (200)","2022-10-12 08:37:55.656056","Facebook:/<post-id>/comments","Hi SimonLi ，多謝你嘅查詢，推薦優惠碼計劃已結束，「GOMOX」邀請碼活動並不適用於推薦新用戶，謝謝。","2022-05-16T07:20:01+0000","0","0",""
"101122604608217/101122604608217_778681330185671/101122604608217_778681330185671","24602","21082","2","101122604608217_778681330185671","data","data.*","fetched (200)","2022-10-12 08:37:55.656056","Facebook:/<post-id>/comments","Hi Simon LI，多謝你嘅查詢， 如要繳交Mox Credit月結單，需要透過Mox戶口中嘅資金繳付。你可每次調動Mox戶口內嘅資金，或預設重覆還款嘅指示，從你嘅Mox戶口轉數以繳付Mox Credit。 Mox目前只支援港元轉賬。你可透過兩個途徑以港元入錢或轉數至Mox戶口： 經Mox app: 1. 登入Mox app。 2. 於首頁選擇「入錢」，設定入錢指示，由其他銀行入錢到Mox戶口。 經其他銀行: 1. 使用「轉數快」(FPS)，將資金從任何一間銀行轉數到Mox戶口。費用全免。 2. 在其他銀行戶口中設置恆常指示，定期將資金轉入Mox戶口。  當資金存入Mox戶口後，如要繳付你嘅Mox Credit還款額，你可以：  1.選擇「戶口」，然後按「信用」 2. 點擊並進入Mox Credit的戶口詳情 3. 按「繳款」並按照屏幕上的指示以開始還款  如要預設重覆還款嘅指示以繳付你嘅Mox Credit還款額，你可以：  1. 選擇「戶口」，然後按「信用」 2. 點擊並進入Mox Credit 戶口詳情  3. 按「新增指示」並按照屏幕上嘅指示預設每月繳交結單結餘  提提你：你可選擇開始重覆繳付嘅日期，以及繳付Mox Credit 嘅金額😊。以上方法只適用於繳交Mox Credit月結單，其他銀行月結單請跟該銀行指示。謝謝。","2022-05-16T07:20:13+0000","0","0",""
"101122604608217/101122604608217_778681330185671/101122604608217_778681330185671","24603","21082","2","101122604608217_778681330185671","data","data.*","fetched (200)","2022-10-12 08:37:55.656056","Facebook:/<post-id>/comments","Hi 余旦，多謝你嘅查詢，「GOMOX」邀請碼活動名額….仲有呀！唔想錯過就記得用指定邀請碼「GOMOX」開戶，再用Mox Credit累積消費滿HKD500，就可賺多HKD500*！額滿即止，額滿前我地亦會提示大家，請繼續留意我哋嘅最新消息！    詳情可到以下連結了解，謝謝。  https://mox.com/zh/promotions/gomox500/","2022-05-16T07:21:05+0000","1","0",""
"101122604608217/101122604608217_778681330185671/101122604608217_778681330185671","24604","21082","2","101122604608217_778681330185671","data","data.*","fetched (200)","2022-10-12 08:37:55.656056","Facebook:/<post-id>/comments","Mox Bank 唔係5月31日先完？","2022-05-16T07:44:22+0000","0","0",""
"101122604608217/101122604608217_778681330185671/101122604608217_778681330185671","24605","21082","2","101122604608217_778681330185671","data","data.*","fetched (200)","2022-10-12 08:37:55.656056","Facebook:/<post-id>/comments","Hi Rachel Li，多謝你嘅查詢，「GOMOX」邀請碼活動仲有呀。而Mox好友推薦計劃已結束，謝謝。","2022-05-16T11:12:28+0000","1","0",""
"101122604608217/101122604608217_778681330185671/101122604608217_778681330185671","24606","21082","2","101122604608217_778681330185671","data","data.*","fetched (200)","2022-10-12 08:37:55.656056","Facebook:/<post-id>/comments","Mox Bank請問如果錯過左入優惠碼係咪冇得加返架喇？","2022-05-23T07:06:52+0000","0","0",""
"101122604608217/101122604608217_778681330185671/101122604608217_778681330185671","24607","21082","2","101122604608217_778681330185671","data","data.*","fetched (200)","2022-10-12 08:37:55.656056","Facebook:/<post-id>/comments","Hi 余旦， 多謝你嘅查詢，Mox系統暫時未能提供後補邀請碼此服務，在使⽤邀請碼開⼾前的任何時間，參加者需從來沒有用⾃⼰名義持有的Mox⼾⼝（無論參加者有否透過之前的 Mox ⼾⼝完成任何交易）。    為咗準確跟進，請你透過以下途徑聯絡我哋有關事宜，  － 在Mox app中使用即時短訊或語音通話  － 致電：+852 2888 8228  － 電郵：care@mox.com  謝謝！","2022-05-24T03:00:05+0000","0","0",""
"101122604608217/101122604608217_778681330185671/101122604608217_778681330185671","24608","21082","2","101122604608217_778681330185671","offcut","","fetched (200)","2022-10-12 08:37:55.656056","Facebook:/<post-id>/comments","","","","",""
"101122604608217/101122604608217_778880353499102","21083","21025","1","101122604608217_778880353499102","data","data.*","fetched (200)","2022-10-12 08:35:29.781367","Facebook:/<page-id>/posts","想打開話題💬兼share邀請碼齊齊賺獎賞？Mox幫你準備好開場白復活話題！   如果你覺得邊個開場白係啱用嘅，就tag你好耐冇見嘅friend入嚟齊齊加入Mox賺現金獎賞！歡迎留言同大家share吓你諗到咩開場白🤝。    🐣趁今個復活節將你嘅邀請碼share畀朋友開戶兼申請Mox Credit賺獎賞。把握機會，優惠到今個月尾咋！仲等，快啲去用我哋嘅開場白去復活話題啦💨！   了解更多：https://bit.ly/3OeDH7g    #Mox #virtualbank #虛擬銀行 #復活話題 #多友多賞   借定唔借？還得到先好借！   推廣期: 由即日起至2022年4月30日。  受條款及細則約束。推薦好友須指定時間內使用Mox Credit達到指定消費要求才計算為「成功推薦」，詳情請參考「Mox推薦共賞計劃」條款及細則。","2022-04-15T04:30:05+0000","","",""
"101122604608217/101122604608217_778880353499102/101122604608217_778880353499102","24609","21083","2","101122604608217_778880353499102","data","data.*","fetched (200)","2022-10-12 08:37:56.207135","Facebook:/<post-id>/comments","開定Mox credit 準備齊搶Mirror演唱會飛啦🙌🏻🙌🏻🔥 申請完簽400 即刻cash back 400  🥳 *於Mox開戶賺取高達HKD400現金獎勵*  快來體驗嶄新的銀行服務——Mox，由渣打銀行全力策動的虛擬銀行，為你帶來全新的理財體驗！  1️⃣ 2022年4月30日或以前開立Mox戶口並輸入我的邀請碼  CSDVXT  2️⃣ 在開戶時或開戶後，申請Mox Credit賺盡奬賞 3️⃣  開戶後30日內以Mox Credit累積消費HKD400，即可獲取💰HKD400。^  立即到App Store或 Google Play搜尋Mox Bank並下載Mox app啦！了解更多：https://mox.com/zh/invite?code=CSDVXT  借定唔借？還得到先好借！ ^受推廣條款及細則約束。","2022-04-27T03:10:02+0000","1","0",""
"101122604608217/101122604608217_778880353499102/101122604608217_778880353499102","24610","21083","2","101122604608217_778880353499102","data","data.*","fetched (200)","2022-10-12 08:37:56.207135","Facebook:/<post-id>/comments","【渣打Mox卡送你 HKD400 現金獎賞！】  Mox Credit於指定5% CashBack商戶消費享高達 5%回贈，快啲跟住以下步驟申請返張Mox卡啦！  1️⃣ 2022年4月30日或以前開立Mox戶口並輸入我的邀請碼【559JHW】  2️⃣ 在開戶時或開戶後，申請Mox Credit賺盡  3️⃣ 開戶後30日內以Mox Credit累積消費HKD400，即可獲取 💰HKD400。  (以Mox戶口消費滿HKD50可賺取HKD50)  另外，依家每次消費滿HKD500，即賞你刮刮卡1張，100%刮出現金獎，隨時賺高達HKD688添！  快D按連結了解開戶步驟、推廣詳情及Mox的優點：  https://mox.com/zh/invite?code= 559JHW","2022-04-30T02:03:55+0000","0","0",""
"101122604608217/101122604608217_778880353499102/101122604608217_778880353499102","24611","21083","2","101122604608217_778880353499102","offcut","","fetched (200)","2022-10-12 08:37:56.207135","Facebook:/<post-id>/comments","","","","",""
"101122604608217/101122604608217_778659200187884","21084","21025","1","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:35:29.781367","Facebook:/<page-id>/posts","現金獎賞繼續有，GOMOX畀你使HKD500賺HKD500💰！   趁住假期一於使盡賺盡！由即日起至2022年5月31日，用指定邀請碼「GOMOX」*開戶兼申請Mox Credit，喺成功開戶30日內用Mox Credit累積合資格消費滿HKD500，Mox就送返HKD500現金畀你使，直接入落你戶口🏦！  💡提提你：名額先到先得^，額滿即止，再等就冇㗎喇💨！  📱立即到App Store及Google Play下載Mox app，用指定邀請碼幾分鐘開戶兼申請Mox Credit！  了解更多：https://bit.ly/3KV8CTG  #Mox #virtualbank #虛擬銀行 #GOMOX #真正現金獎賞  借定唔借？還得到先好借！  *受GOMOX邀請碼推廣條款及細則約束。推廣期由2022年4月14日至2022年5月31日。  ^名額以成功開戶人數計算（並非以完成Mox Credit消費要求計算）","2022-04-14T12:11:43+0000","","",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24612","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","係唔係要Mox Credit，都成功批左，先消費＄５００，才有＄５００回贈?","2022-04-15T07:17:05+0000","0","4",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24613","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","Suki Lin","2022-04-17T13:58:37+0000","1","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24614","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","Hi Simon LI，多謝你嘅查詢， 由即日起至2022年5月31日，客戶下載Mox app並只須用「GOMOX」邀請碼開Mox戶口，於開戶當日及其後30日內需要用Mox Credit累積合資格消費滿HKD500，即可獲得HKD500現金直接入戶，而名額係計算成功開戶㗎～詳情可到以下連結了解，謝謝。 https://mox.com/zh/promotions/gomox500/","2022-04-19T08:11:12+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24615","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","Mox Bank 開左了，等card 到","2022-04-19T08:18:09+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24616","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","請問點為止「合資格消費」？","2022-04-19T13:31:07+0000","0","3",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24617","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","送返$500 係幾時送？幾時入落戶口？","2022-04-20T23:35:12+0000","0","3",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24618","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","Hi Karen Chan，多謝你嘅查詢，成功購買交易指由 Mox 根據其持有的交易紀錄最終決定（如有任何爭議，Mox 保留最終決定權及按其絕對酌情權作出最終決定）。以下是⼀些不符合成功購買交易的例⼦：  以連結至 Mox 戶口的 Mox Card 進行的交易、現⾦透支及提取、卡數「即時清」、經 Mox app 進行的轉賬、利用電子錢包付款（透過 Google Pay 或 Apple Pay付款的大部分情況除外）以及購買或充值儲值卡的交易（包括但不限於透過電子錢包或任何其他途徑充值八達通戶口之交易）及任何無效、取消、退款或撤銷的交易等。成功購買交易並不代表交易需在開戶當⽇起計的三十天内完成結算（即交易狀態於 Mox app 可顯示為「處理中」，而非必須顯示為「完成」）。   詳情可到以下連結了解，謝謝。  https://mox.com/zh/promotions/gomox1000/   2022年消費券計劃邀請碼推廣條款及細則約束:  https://assets.ctfassets.net/sytia6db7tt6/34S9JC2mU8IqFAxyakQpp7/21e8ebf47ba7378f8401cec5365e9db8/220331_GOMOX1000_TnC.pdf","2022-04-22T10:01:06+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24619","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","可否同時享有推薦優惠？","2022-04-22T14:18:56+0000","0","1",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24620","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","混亂不堪，4月6號開戶到今日仲未收到卡","2022-04-23T06:22:03+0000","1","6",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24621","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","Hi Yuki Lam，多謝你嘅查詢， 由於近日開戶人數眾多，請耐心等多等🙇🏻‍♂️。你可以撳幾撳先將Mox Card加入Apple Pay或Google Pay，手機在手就可以隨時用Mox Card消費。而當你開始消費以符合獎賞要求，一般購買商品和服務的交易（於網上或實體店）都可計入成功消費交易，詳情到https://bit.ly/3v2uuG5 了解更多。","2022-04-25T10:44:13+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24622","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","Hi Cheung WC Vincy， 多謝你嘅查詢，唔好意思，推薦優惠不可以同時使用，謝謝。","2022-04-25T10:45:35+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24623","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","開定Mox credit 準備齊搶Mirror演唱會飛啦🙌🏻🙌🏻🔥 申請完簽400 即刻cash back 400  🥳 *於Mox開戶賺取高達HKD400現金獎勵*  快來體驗嶄新的銀行服務——Mox，由渣打銀行全力策動的虛擬銀行，為你帶來全新的理財體驗！  1️⃣ 2022年4月30日或以前開立Mox戶口並輸入我的邀請碼  CSDVXT  2️⃣ 在開戶時或開戶後，申請Mox Credit賺盡奬賞 3️⃣  開戶後30日內以Mox Credit累積消費HKD400，即可獲取💰HKD400。^  立即到App Store或 Google Play搜尋Mox Bank並下載Mox app啦！了解更多：https://mox.com/zh/invite?code=CSDVXT  借定唔借？還得到先好借！ ^受推廣條款及細則約束。","2022-04-27T03:10:33+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24624","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","申請完點先知有定無","2022-04-27T06:50:33+0000","0","10",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24625","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","Issachar Lee 同問 會唔會入左promo code 最終無?","2022-04-28T07:08:41+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24626","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","Saxon Chan 我尋晚收到通知話有👌🏻","2022-04-28T07:38:59+0000","1","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24627","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","我問咗成個禮拜。我淨係想知道點樣可以還卡數？問嚟問去都聞到。","2022-04-28T11:20:58+0000","1","1",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24628","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","Yuki Lam 收到card未？","2022-04-28T13:09:07+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24629","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","Hide Chan 無喎，今日check咗信箱","2022-04-28T13:17:09+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24630","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","Yuki Lam 我7/4都未收到","2022-04-28T13:18:44+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24631","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","電話完全打唔通 打左一個鐘","2022-04-28T13:19:09+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24632","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","請問我之前開了戶口，同時開信用卡但要交文件，想問我仲可不可以仲享有迎新嗎？麻煩幫我跟進🙏","2022-04-28T15:31:45+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24633","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","咁之前$1000送$1000仲有無","2022-04-29T02:47:05+0000","0","1",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24634","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","額滿左唔緊要，入優惠碼👉8525AN，簽$400送$400","2022-04-30T05:28:28+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24635","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","Issachar Lee 請問係邊個位可以睇到","2022-04-30T09:57:09+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24636","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","Alex Cheung 收到 notification 但 app 搵唔到","2022-04-30T09:58:38+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24637","21084","2","101122604608217_778659200187884","offcut","","fetched (200)","2022-10-12 08:37:57.487895","Facebook:/<post-id>/comments","","","","",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24638","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","Issachar Lee 我都收到個通知不過淨係話我成功用呢個邀請碼開acc，入到個app完全冇詳情睇，唔知咁樣當唔當我係15,000個名額以內🤣","2022-04-30T09:59:50+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24639","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","Alex Cheung 睇下你注册個 email 都應該有","2022-04-30T10:44:48+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24640","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","Saxon Chan 我都想知有定無，睇唔到我係唔係名額內","2022-05-01T04:56:12+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24641","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","Hi Alex Cheung，多謝你嘅查詢，「GOMOX1000 」邀請碼名額係計算成功開戶㗎～於開戶當日及其後30日內用Mox Credit累積合資格消費滿HKD1,000，即可獲得HKD1,000現金直接入戶，謝謝。","2022-05-03T10:44:36+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24642","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","Hi Carlson Tong，多謝你嘅查詢，「GOMOX1000 」邀請碼名額係計算成功開戶㗎～於開戶當日及其後30日內用Mox Credit累積合資格消費滿HKD1,000，即可獲得HKD1,000現金直接入戶，，謝謝。","2022-05-03T10:45:55+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24643","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","Mox Bank 唔好意思 即係用apple pay完成既交易係唔計落合資格消費？一定要用實體卡消費？","2022-05-03T13:29:18+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24644","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","Hi Happymancy Lau， 多謝你嘅查詢，「GOMOX1000」已經額滿結束，但我哋仲有好多好多其他推廣活動，快啲去我哋嘅網站睇睇，優惠獎賞陸續送上，宜家仲有GOMOX新客戶開戶活動獎賞，客戶下載Mox app並只須用「GOMOX」邀請碼開Mox戶口，於開戶當日及其後30日內用Mox Credit累積合資格消費滿HKD500，即可獲得HKD500現金直接入戶，謝謝。 https://mox.com/zh/promotions/gomox500/","2022-05-04T08:24:32+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24645","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","Hi Amy Luk，多謝你嘅查詢，透過 Google Pay 或 Apple Pay付款的大部分情況都符合成功購買交易，謝謝。","2022-05-04T08:59:37+0000","1","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24646","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","仲有冇額度？","2022-05-06T00:09:02+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24647","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","送個$500可以用來抵銷番card數嗎？同埋點繳費？","2022-05-06T00:46:19+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24648","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","你好，我今日申請左戶口同mox credit, 你地即日批核左俾我，我想問是否我合資格拎到呢個500蚊優惠？","2022-05-06T08:48:59+0000","0","1",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24649","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","Hi Luk Wan Lam Jerry, 多謝你嘅查詢，用邀請碼 開Mox戶口後，需於開戶當日及其後30日內用Mox Credit累積合資格消費滿HKD500，Mox就送多HKD500現金畀你使，而且直接入Mox戶口！  一般情況下需要30個工作天處理現金回贈，謝謝你的耐心等候。","2022-05-10T10:48:39+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24650","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","點解打極比你地完全唔通 msg 又冇人覆？","2022-05-11T06:50:24+0000","1","1",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24651","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","Hi Renee Wong，多謝你嘅查詢，已於inbox為你跟進，謝謝。","2022-05-11T10:19:00+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24652","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","Hi Paul Wong，多謝你嘅查詢， 如要繳交Mox Credit月結單，需要透過Mox戶口中嘅資金繳付。你可每次調動Mox戶口內嘅資金，或預設重覆還款嘅指示，從你嘅Mox戶口轉數以繳付Mox Credit。 Mox目前只支援港元轉賬。你可透過兩個途徑以港元入錢或轉數至Mox戶口： 經Mox app: 1. 登入Mox app。 2. 於首頁選擇「入錢」，設定入錢指示，由其他銀行入錢到Mox戶口。 經其他銀行: 1. 使用「轉數快」(FPS)，將資金從任何一間銀行轉數到Mox戶口。費用全免。 2. 在其他銀行戶口中設置恆常指示，定期將資金轉入Mox戶口。  當資金存入Mox戶口後，如要繳付你嘅Mox Credit還款額，你可以：  1.選擇「戶口」，然後按「信用」 2. 點擊並進入Mox Credit的戶口詳情 3. 按「繳款」並按照屏幕上的指示以開始還款  如要預設重覆還款嘅指示以繳付你嘅Mox Credit還款額，你可以：  1. 選擇「戶口」，然後按「信用」 2. 點擊並進入Mox Credit 戶口詳情  3. 按「新增指示」並按照屏幕上嘅指示預設每月繳交結單結餘  提提你：你可選擇開始重覆繳付嘅日期，以及繳付Mox Credit 嘅金額😊。以上方法只適用於繳交Mox Credit月結單，其他銀行月結單請跟該銀行指示。謝謝。","2022-05-12T10:43:16+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24653","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","Hi Issachar Lee，多謝你嘅查詢， 由即日起至2022年5月31日，客戶下載Mox app並只須用「GOMOX」邀請碼開Mox戶口，於開戶當日及其後30日內用Mox Credit累積合資格消費滿HKD500，即可獲得HKD500現金直接入戶，而名額係計算成功開戶㗎～詳情可到以下連結了解，謝謝。 https://mox.com/zh/promotions/gomox500/  你亦可以透過以下途徑聯絡我哋有關事宜，  － 在Mox app中使用即時短訊或語音通話  － 致電：+852 2888 8228  － 電郵：care@mox.com  謝謝！","2022-05-12T11:10:01+0000","1","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24654","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","Hi Simon LI，多謝你嘅查詢，由於近日開戶人數眾多，請耐心等多等🙇🏻‍♂️。你可以撳幾撳先將Mox Card加入Apple Pay或Google Pay，手機在手就可以隨時用Mox Card消費。謝謝。","2022-05-12T11:41:23+0000","0","0",""
"101122604608217/101122604608217_778659200187884/101122604608217_778659200187884","24655","21084","2","101122604608217_778659200187884","data","data.*","fetched (200)","2022-10-12 08:37:58.130131","Facebook:/<post-id>/comments","Mox Bank 仲未收到card, 不過用google pay, 已經用夠$500,同已經收到回贈$500了","2022-05-13T01:47:52+0000","0","0",""
